27, 8, PA1 Student Answer/pa1-debug-c-output.txt
449.06, 700.246, 570.566
451.753, 702.103, 695.523
576.094, 450.81, 446.494
578.787, 452.667, 571.451
581.479, 454.525, 696.408
573.705, 575.774, 444.688
576.398, 577.631, 569.645
579.09, 579.489, 694.602
571.316, 700.738, 442.882
574.008, 702.595, 567.839
576.701, 704.453, 692.796
701.042, 453.159, 443.767
703.735, 455.017, 568.724
706.428, 456.874, 693.681
698.653, 578.123, 441.96
701.346, 579.981, 566.918
704.038, 581.838, 691.875
696.264, 703.087, 440.154
698.956, 704.945, 565.111
701.649, 706.802, 690.069
